"CycID","filter_type","ar_method","period_number","period","amplitude","phase","mean","R_square","R2_adjust","coef_var","pvalue","fdr_BH"
"AT5G56680.1","0","burg","1","21.3475935828877","1.26030003145025","18.2547998473006","1.60055345713173e-15","0.748564751596023","0.692690251950694","624783880565946","0.00200409232006171","0.00504249860513351"
"AT5G56710.1","0","burg","1","22.0552486187845","1.21099468674495","0.211593720411475","-1.104738768636e-15","0.821346915301729","0.781646229813224","-905191370476371","0.000430573539265122","0.00199565226776027"
"AT5G56740.1","1","yule-walker","1","21.8142076502732","1.21843172918023","19.4946003965936","1.55200378734964e-15","0.830461824051699","0.792786673840965","644328324551131","0.000340176084749233","0.00174757718526883"
"AT5G56750.1","0","burg","1","23.2093023255814","0.743774864076719","13.0684308695805","-3.46944695195361e-16","0.342904128831397","0.196882824127263","-2882303761517118","0.151122567170423","0.182058690150929"
"AT5G56760.1","0","mle","1","22.8114285714286","1.28294159315143","12.6380310517349","4.25007251614318e-16","0.87636857106165","0.848894920186462","2352901029809892","8.21447855032797e-05","0.000816672491762618"
"AT5G56840.1","0","burg","1","26.6133333333333","0.967616476562137","18.9192125874767","-3.33374098003085e-16","0.708645302538962","0.643899814214287","-2999633162834227","0.00388954777638228","0.00808533713573336"
"AT5G56850.1","1","yule-walker","1","22.5536723163842","1.2253322103947","20.5857728769522","-4.62412226565068e-17","0.782250635285824","0.733861887571562","-21625725760503576","0.00104907378523911","0.00332916829102774"
"AT5G56850.2","0","burg","1","22.5536723163842","1.15733890104764","19.6786762465132","-9.25276204035338e-17","0.762793999878101","0.710081555406568","-10807583677595676","0.00154193304680139","0.00422033461614468"
"AT5G56850.3","1","mle","2","25.4267515923567,21.3475935828877","1.55318742627025,0.599282072102831","23.1669684480994,15.436714661797","-1.06973202630324e-16","0.898657738938892","0.840747875475402","-9348135564901970","0.001373482874794","0.00393532110111938"
"AT5G56850.4","0","default","1","24","0.525740967882696","19.8416733317484","-1.94722710178397e-16","0.187064941987735","0.00641270687389872","-5135507815620699","0.393777899961067","0.430401477802437"
"AT5G56850.5","0","yule-walker","1","21.695652173913","1.01913814090019","0.652043635514173","-1.63624177864271e-16","0.569860998523355","0.474274553750767","-6111566230936350","0.0224512073938703","0.0332129669058099"
"AT5G56850.8","1","mle","2","27.156462585034,21.8142076502732","1.45836046667994,0.364331951194849","22.8463994608137,16.7325680560502","1.41112300880777e-16","0.935668535470449","0.89890769859642","7086554423379981","0.000288670155414783","0.00158658824962764"
"AT5G56860.1","0","default","1","24","1.17495737764678","18.7875672290038","-5.25910333800302e-16","0.847277810173428","0.813339545767523","-1901464823430753","0.000212598228688243","0.00135155905252932"
"AT5G56870.1","0","mle","1","24.1939393939394","1.30723079519116","9.88223040944915","-1.89663100040131e-16","0.846056240973577","0.811846516745483","-5272506880823996","0.000220358289036771","0.00137296511552867"
"AT5G56890.1","0","burg","1","22.5536723163842","1.09903718618162","21.0873597334939","9.55832635263221e-16","0.643728985712086","0.564557649203661","1046208261893691","0.00961639304953887","0.0163319091239341"
"AT5G56940.1","1","burg","1","22.5536723163842","0.992444919568289","14.6253099512724","-1.87121097696558e-15","0.525300057505936","0.419811181396144","-534413282259404","0.0349853566821139","0.0492381410161245"
"AT5G56950.1","0","mle","1","21.2340425531915","1.26122535382766","19.2385292715627","-8.20605519299966e-16","0.82355263046874","0.784342103906237","-1218612325265701","0.000407163039146008","0.00192931844366352"
"AT5G57015.1","0","mle","1","22.4269662921348","1.26816983342903","17.7667979013971","-3.41740524767431e-16","0.797693408030006","0.752736387592229","-2926196712200119","0.00075343389376048","0.00271013757897648"
"AT5G57020.1","0","mle","1","23.7619047619048","1.29359961971706","10.8031924708936","-5.30247142490244e-16","0.848220375975066","0.814491570636192","-1885913039160600","0.000206757192863227","0.00132242266497254"
"AT5G57030.1","0","yule-walker","2","27.9160839160839,20.2639593908629","0.8505930372251,0.681752392373289","19.6316721306701,20.0520808219991","-3.77302356024956e-16","0.969566973684224","0.952176672932351","-2650394263464017","2.16031501850678e-05","0.000428505709674312"
"AT5G57035.1","0","burg","1","21.1216931216931","1.14251328445002","15.3085538020964","-6.01280454824253e-17","0.642398417209948","0.562931398812158","-16631174221225740","0.00977906754080826","0.0165377503717325"
"AT5G57040.1","0","default","1","24","1.03257199418456","5.05623262645132","-7.05463248582006e-16","0.544181775736347","0.442888837011091","-1417508285527303","0.0291449008413375","0.0418672836433822"
"AT5G57060.5","0","mle","1","24.3414634146341","1.04092158475428","10.8563798619003","3.33066907387547e-16","0.617185046518106","0.532115056855463","3002399751580331","0.0132877063566262","0.0212124386058281"
"AT5G57110.1","0","burg","1","21.8142076502732","1.03504163259493","12.6804009669084","-8.90412327926351e-17","0.578622006982628","0.484982452978768","-11230751963293952","0.0204655455611917","0.0307115973098392"
"AT5G57110.2","1","yule-walker","1","21.5783783783784","1.26104648225624","15.243890744297","-3.74483430376493e-16","0.850533114770593","0.81731825138628","-2670345117792350","0.000192953397149975","0.00127576505697102"
"AT5G57120.1","0","mle","1","22.3016759776536","1.16081454726671","21.4603422287597","4.00142881791983e-16","0.719498575664326","0.657164925811954","2499107307673802","0.00327874634072978","0.0071277086035311"
"AT5G57120.2","0","burg","1","21.9340659340659","1.19776412877447","21.2517450603598","3.25531702288773e-16","0.763950573609809","0.7114951455231","3071897431092349","0.00150838870733638","0.00416102266498996"
"AT5G57123.1","0","burg","1","22.1777777777778","1.29282420520205","12.4771392729587","9.1791266428054e-17","0.887338367227308","0.862302448833377","10894282636178684","5.4074459197917e-05","0.000670405784684486"
"AT5G57150.1","1","yule-walker","1","20.0603015075377","1.23188767041897","16.3714969879864","5.32704667414544e-16","0.727760250590667","0.667262528499703","1877212761910742","0.00286603779669869","0.00647195100195736"
"AT5G57170.1","0","burg","1","26.0915032679739","1.13875993305575","12.7063005823905","-8.87744738831131e-16","0.691209643607148","0.622589564408737","-1126449931223104","0.00505227264721486","0.00984405743763987"
"AT5G57180.2","0","mle","1","24.641975308642","1.32474201018249","21.9820684513937","-7.10075625324121e-16","0.848941737315019","0.815373234496134","-1408300699722709","0.000202371888813668","0.00130885264107453"
"AT5G57230.1","1","mle","1","25.1069182389937","1.23904184114081","13.4338678080291","-7.1801588863688e-16","0.821862454836562","0.782276333689132","-1392726840486014","0.000425010426443828","0.0019833819900712"
"AT5G57270.1","0","mle","1","20.5773195876289","1.14431098013033","15.3796453212124","7.73686670285656e-16","0.642874331639724","0.563513072004107","1292512897541308","0.00972063861838868","0.0164743331975588"
"AT5G57280.1","0","mle","1","22.8114285714286","1.316864954979","21.2826860217935","5.28494348978059e-16","0.911767407568611","0.89216016480608","1892167819644020","1.8002411265039e-05","0.000390581395626475"
"AT5G57290.1","0","yule-walker","1","21.3475935828877","1.03432561518106","1.40691978530914","1.08997554905399e-15","0.648009548485783","0.569789448149291","917451772994283","0.00910728591695276","0.0156330173126903"
"AT5G57290.2","1","default","1","24","1.10680160216759","0.982278262990694","4.25305407211751e-16","0.659167521996732","0.583426971329339","2351251554867064","0.00787833374083768","0.0138731614708462"
"AT5G57290.3","0","default","1","24","0.622047068235938","22.1822388679076","-1.27328703136698e-15","0.296842489870915","0.140585265397785","-785368872347988","0.204991941343504","0.239737743699057"
"AT5G57300.1","1","mle","1","22.6818181818182","1.16364116968863","16.8426819065215","-1.00468794276711e-15","0.668340793914273","0.594638748117444","-995333931494987","0.00696809809005217","0.0126180842958602"
"AT5G57330.1","0","mle","1","22.1777777777778","1.26842299803671","15.9235606946983","-2.77555756156289e-16","0.837155315086272","0.800967607327665","-3602879701896397","0.000283779583454158","0.00157153551501365"
"AT5G57340.1","0","mle","1","24.4907975460123","1.31963105303701","8.59166367849947","6.3028286293824e-17","0.865094251057229","0.835115195736613","15865892265231838","0.000121656987432495","0.00100776604775743"
"AT5G57345.1","0","mle","1","22.3016759776536","1.29110291474215","4.11145603315478","-2.31855222864446e-16","0.826332852855536","0.787740153490099","-4313036332093532","0.000379078816062917","0.00185427282226589"
"AT5G57350.1","1","burg","1","20.5773195876289","0.631726130954536","15.9290521226678","7.24829809888028e-16","0.20899204779791","0.0332125028641119","1379634207034725","0.348188019007375","0.385896708050727"
"AT5G57350.2","0","default","1","24","0.339026841818612","23.0023584760659","-2.3363201564347e-16","0.0578439156259969","-0.151524103123782","-4280235297571681","0.764808765914895","0.784203632651166"
"AT5G57410.1","0","burg","1","21.3475935828877","1.10040955682548","13.3179360467631","1.01219307819626e-16","0.709614285665206","0.645084126924141","9879538020374660","0.00383167453335176","0.00799377310187259"
"AT5G57440.1","0","mle","1","23.0751445086705","1.25815816256009","12.9920206064987","1.11947601254096e-15","0.865037618639739","0.835045978337459","893275057971293","0.000121886974416618","0.00100822673258496"
"AT5G57460.1","0","burg","1","22.6818181818182","1.33125211894118","11.3902263282515","9.71445146547012e-17","0.932032429019577","0.91692852435726","10293942005418276","5.56362528736365e-06","0.000212982786962168"
"AT5G57490.1","0","burg","1","22.0552486187845","1.10991238861075","16.7984571686409","-1.91395564761582e-16","0.57188550696108","0.476748952952431","-5224781468921098","0.0219795950370668","0.0326117230847241"
"AT5G57560.1","0","burg","1","21.4623655913979","1.09703659254362","6.66642223522958","2.72929826887018e-16","0.56765559558904","0.471579061275493","3663945459555658","0.0229738769881351","0.0339080936172041"
"AT5G57580.1","0","burg","1","21.1216931216931","1.27213342906758","13.6288564778785","-5.30825383648903e-16","0.836367420548419","0.800004625114734","-1883858667658247","0.000290010681814779","0.00159093146323819"
"AT5G57630.1","1","burg","1","22.9425287356322","1.26688250419419","11.7725148146548","-2.46330733588707e-16","0.849042123868148","0.815495929172181","-4059582762700166","0.000201767399441444","0.00130786895019106"
"AT5G57655.2","0","mle","1","23.3450292397661","1.32298260183955","10.5428425681484","3.07913416985883e-17","0.922988557081549","0.90587490309967","32476662101601324","9.76109799111224e-06","0.000287952390737811"
"AT5G57660.1","0","mle","1","23.6213017751479","1.21793136700909","6.09524405989506","1.06400890702296e-16","0.809451566696871","0.767107470407287","9398417563983978","0.00057547203039765","0.00232846695574473"
"AT5G57700.2","0","default","1","24","1.12192063592326","14.4405407278322","-3.10515502199848e-16","0.647238980873603","0.56884764328996","-3220451130186724","0.00919734862577415","0.0157614314624262"
"AT5G57710.1","0","burg","1","23.0751445086705","1.04608015804152","13.7467462259021","7.91033905045424e-16","0.542918699957686","0.441345077726061","1264168316454876","0.0295100905927161","0.0423603137554827"
"AT5G57760.1","0","burg","1","22.6818181818182","1.08296991014277","12.9545114323244","2.33600393080106e-16","0.60159317720905","0.51305832769995","4280814714455901","0.015902684846735","0.0247275309355444"
"AT5G57770.1","0","burg","1","22.6818181818182","1.05705290106472","12.7266682339297","4.4515534198634e-17","0.582968320480172","0.49029461392021","22464068285418576","0.0195326294834253","0.0294880057785239"
